,Account_Balance,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Risk_Score,Is_Weekend,Transaction_Amount_boxcox
30996,37480.57,4,436.07,4,103,597.28,0.0018,0,6.827292556271531
30997,16803.86,10,88.91,2,130,2785.18,0.2818,0,9.136752105450556
30998,6210.59,2,305.44,4,153,833.19,0.0251,0,6.987576426565659
30999,36093.29,10,111.37,2,239,2263.7,0.4398,0,9.94654765315432
31000,91548.92,13,311.6,1,236,81.82,0.6071,0,8.567613910000306
31001,93714.85,14,29.34,3,191,1307.15,0.5005,1,1.2534951953373823
31002,62344.52,2,144.68,3,104,2959.03,0.765,0,3.201449753991918
31003,15621.26,2,184.91,2,2,427.7,0.5507,0,10.55196370786266
31004,26596.94,14,167.58,4,17,2308.27,0.1695,1,10.554553802352086
31005,93745.66,4,14.14,3,65,1384.26,0.7495,1,6.977827783049207
31006,55181.48,9,125.18,3,110,3189.44,0.4868,0,4.549955031011212
31007,11019.49,6,67.43,1,66,4521.35,0.2964,1,10.292486823122667
31008,97743.9,1,227.38,1,106,3265.44,0.2046,0,10.891592540319929
31009,9344.12,12,431.93,4,160,1461.86,0.0175,1,2.8387371519055606
31010,77866.69,4,406.0,0,228,218.28,0.2275,1,7.813561322822125
31011,71135.15,2,342.9,1,148,1860.67,0.8848,1,4.859071003262937
31012,47662.57,5,88.59,1,235,1192.94,0.7403,0,9.505511223685998
31013,81776.57,12,30.82,0,76,2684.11,0.8233,0,6.611200352807956
31014,6982.83,7,209.92,1,213,3591.14,0.8923,1,5.697590118254043
31015,17559.46,11,12.34,3,223,1876.41,0.1106,0,11.15258326393804
31016,16879.09,6,412.23,0,136,4092.29,0.5238,0,5.749383411029726
31017,17520.28,9,283.71,1,19,260.17,0.7314,0,4.769657066271423
31018,34991.65,2,29.36,1,119,3380.37,0.7314,0,4.295377858532673
31019,4793.55,10,207.13,4,186,140.8,0.5969,0,7.734766454021248
31020,52158.21,10,337.77,1,13,4157.82,0.4827,0,8.119903951409384
31021,11125.78,1,238.37,3,84,2233.07,0.1397,1,5.554572420195594
31022,41887.84,6,89.65,1,179,3931.61,0.6665,0,2.542638083521415
31023,95713.55,11,274.87,0,233,1839.92,0.1538,0,7.0086747212904665
31024,93848.61,6,243.59,1,77,629.52,0.188,0,4.520729753513324
31025,49631.81,2,358.91,4,76,809.38,0.7032,0,11.690317765252887
31026,22555.12,13,433.99,0,200,1515.71,0.8053,0,1.9736008734440715
31027,7007.08,3,202.19,1,65,3423.02,0.0585,0,0.1420828937102285
31028,21617.45,3,388.78,4,2,1147.1,0.3459,1,8.541039461844084
31029,3659.21,7,354.91,2,78,4512.06,0.0694,0,8.260972428630387
31030,41642.86,13,205.57,4,170,3173.29,0.8556,1,8.18469959894149
31031,59487.74,14,310.58,2,200,2299.56,0.4137,0,5.3814483017146735
31032,71618.69,11,322.5,3,40,461.59,0.1902,0,6.625826984294988
31033,53809.16,11,131.96,3,213,4477.02,0.4172,1,10.64902929787726
31034,11367.28,8,416.5,4,19,1446.51,0.2294,1,12.472232215974396
31035,55916.54,10,207.33,0,50,913.36,0.4548,1,12.12677664629524
31036,21489.75,2,301.92,1,156,3054.1,0.3411,1,5.193841518295723
31037,71643.41,1,445.42,2,108,2666.84,0.9216,0,7.563656050661926
31038,6885.42,12,180.63,1,174,3042.95,0.1878,0,5.748764569963186
31039,18175.11,14,368.35,0,21,2654.25,0.7136,0,4.95140064147266
31040,67889.79,2,175.11,4,138,1604.31,0.1601,1,8.834844879742432
31041,83352.17,12,198.67,0,179,1286.19,0.6585,0,12.035204954666051
31042,54470.33,5,276.38,0,98,690.85,0.3199,0,7.582313743257847
31043,40758.74,12,114.56,0,42,818.62,0.9619,0,9.334349612157004
31044,78767.43,7,365.89,1,232,3719.57,0.9514,0,4.021469649016121
31045,76294.36,13,83.24,2,116,2991.88,0.4399,1,11.26105349319278
31046,93376.83,7,473.97,3,20,4253.32,0.0197,0,8.719965087133902
31047,99204.14,9,172.03,3,32,3127.81,0.9654,0,4.42619433827681
31048,29002.71,6,464.74,2,204,3618.46,0.9296,1,3.592053328052761
31049,80294.35,14,314.85,1,101,4013.5,0.6403,0,4.436973243512941
31050,98129.34,12,338.49,2,113,616.31,0.4998,0,10.36273521158946
31051,38243.18,13,266.56,0,204,750.64,0.5241,0,3.907696752244456
31052,83972.09,10,296.04,4,175,2882.38,0.7172,1,12.360455552378095
31053,35200.07,14,41.81,0,92,1027.11,0.4682,0,9.659874586645302
31054,21003.22,14,67.81,2,166,524.74,0.0291,0,6.067863996447852
31055,2899.21,11,439.29,3,88,2941.42,0.8074,1,8.476065667810003
31056,68298.87,3,329.41,1,206,27.85,0.3518,1,6.009780206141952
31057,41838.25,9,41.56,3,16,2308.22,0.8207,0,6.392289591694154
31058,10480.22,2,307.76,2,42,4836.16,0.5508,0,9.354170717024118
31059,56960.69,12,255.99,3,180,4898.35,0.4382,0,9.75129013254907
31060,72414.91,7,93.64,2,148,2243.06,0.5148,1,5.124455852420898
31061,6816.09,1,91.31,4,64,800.48,0.8561,0,4.736575297707892
31062,66960.13,12,231.33,2,140,1116.43,0.8162,0,9.956231983867902
31063,69210.69,2,16.88,3,54,1015.01,0.0903,0,7.111058218630082
31064,94811.76,9,132.38,3,131,2064.88,0.9306,0,4.569574864890545
31065,66168.83,9,30.85,2,156,2186.66,0.9345,0,5.682448975351356
31066,90800.23,1,350.69,4,109,3048.71,0.2418,0,7.958882495524282
31067,30894.5,8,126.47,2,3,3865.12,0.0121,0,0.2868905654586703
31068,49818.28,4,158.91,0,143,4368.73,0.3619,1,8.378850486820086
31069,3431.02,7,241.28,0,181,21.85,0.3183,0,7.987858701584173
31070,67686.24,2,489.36,0,55,1442.67,0.7284,1,3.64867784396228
31071,69159.62,14,105.92,4,10,3976.73,0.4023,0,9.76389730890856
31072,14545.53,5,326.94,0,30,3918.58,0.7227,0,9.904997768798042
31073,27048.59,7,432.86,2,83,3.14,0.8455,0,6.133672643578098
31074,75359.18,14,400.48,4,195,279.31,0.2293,0,7.7909778199356605
31075,82912.74,1,182.35,4,182,3805.29,0.5413,0,11.04141378855278
31076,67273.6,9,390.15,0,233,3078.16,0.4101,0,13.48105867623252
31077,72365.01,5,152.78,0,227,362.98,0.8542,0,5.870722351301675
31078,50376.22,3,136.61,1,182,3445.32,0.531,0,8.352413545122273
31079,96853.22,4,242.56,3,146,1148.98,0.3362,1,7.541646239083024
31080,19636.88,5,201.22,2,133,3452.03,0.0778,0,1.9736008734440715
31081,93308.68,14,454.45,0,161,1639.92,0.6897,1,7.809190198223517
31082,82162.9,8,225.47,1,42,726.56,0.4711,0,11.459502303201006
31083,24661.25,14,59.93,0,71,1217.72,0.8076,1,12.491707158344378
31084,18986.27,9,337.97,0,181,3075.53,0.703,0,10.279478315818622
31085,27185.72,5,39.63,3,207,570.04,0.7752,0,11.305640256237067
31086,24234.59,9,400.93,3,119,1292.6,0.2012,0,3.6526722633490136
31087,28427.66,10,441.0,2,60,2048.33,0.8542,0,4.434037856283722
31088,96499.63,2,341.25,3,137,4925.66,0.1816,0,4.800637724467442
31089,57408.57,7,260.93,1,41,893.92,0.7877,1,9.38135693589586
31090,21212.93,12,122.88,3,160,4498.38,0.0972,0,8.217142661929454
31091,25892.54,10,74.51,0,153,796.96,0.5621,1,4.077059397945469
31092,49422.37,5,493.2,1,149,3120.22,0.3985,0,5.730763732757036
31093,84452.18,12,482.94,2,39,2029.95,0.8066,0,7.027972197879493
31094,76784.81,7,272.0,0,57,577.02,0.3949,0,9.77090827517079
31095,10976.3,5,225.63,0,181,1990.48,0.5085,1,13.075663484841913
31096,12575.07,2,248.35,4,134,3220.99,0.9339,0,9.174660887723794
31097,68693.2,14,483.99,3,39,4329.24,0.1784,1,7.660559918370649
31098,79263.11,6,188.84,2,180,4835.55,0.5517,0,10.53500536065048
31099,34339.62,7,106.93,1,206,1297.17,0.8076,0,8.00386063339941
31100,7483.59,2,324.94,0,183,73.76,0.3539,0,9.043240101216687
31101,91923.69,3,394.27,4,125,365.19,0.952,0,15.028693011562645
31102,18776.51,6,373.62,1,97,2181.48,0.9663,0,7.799420610465532
31103,36245.69,11,431.49,2,41,2254.93,0.2922,0,12.361049039514798
31104,16401.77,1,474.59,1,29,3169.92,0.9511,1,8.548531682144503
31105,41990.55,13,305.17,1,13,2926.79,0.9683,0,2.7966519188966124
31106,55651.56,9,406.0,2,227,2052.63,0.8018,0,9.343246564535727
31107,24462.41,1,339.66,0,190,4763.95,0.7377,1,9.05571837810758
31108,40458.34,7,52.75,1,31,1730.55,0.0599,1,7.487315312452098
31109,92109.75,6,346.25,2,92,1827.89,0.5453,1,14.379059799238966
31110,98288.91,8,153.58,4,233,3796.93,0.2891,1,6.20939709641598
31111,91236.71,2,334.65,4,194,2377.11,0.82,0,9.410835214990978
31112,33428.36,8,372.15,1,5,4627.78,0.0941,1,9.832484117597849
31113,10690.46,12,231.93,2,35,3120.24,0.1236,0,10.28644532612929
31114,59271.6,13,314.96,2,55,1998.96,0.0069,0,8.615600728016348
31115,29193.99,11,140.61,1,203,951.59,0.1788,1,4.2516877418754095
31116,97500.55,13,366.37,3,219,4115.81,0.0508,1,2.9923776661006065
31117,6829.94,5,51.74,0,29,2859.59,0.7867,0,5.2790297359836655
31118,27160.43,1,319.4,1,5,4993.09,0.4355,0,7.607990503594364
31119,84682.84,14,340.15,3,154,2657.2,0.1056,1,8.324033408828003
31120,1884.38,6,421.43,1,192,4757.32,0.5168,0,3.9961106468935226
31121,39025.86,8,265.86,1,205,870.43,0.475,0,1.23177917140421
31122,9814.92,5,328.2,1,197,4572.89,0.6103,0,4.5216774598379335
31123,63575.1,6,124.12,3,89,4862.88,0.8576,0,5.7991009138667895
31124,74141.06,1,391.42,0,117,4050.14,0.5526,0,1.7431248088949196
31125,60083.39,12,294.19,2,207,2647.56,0.5992,1,6.173921315173691
31126,69282.87,8,351.88,0,136,4169.21,0.2026,1,4.6888719002676975
31127,13855.59,7,28.15,4,184,1820.17,0.409,0,10.509797242745394
31128,69925.76,13,96.43,4,67,2779.65,0.5741,0,10.397898083265565
31129,24210.82,6,363.87,4,136,3928.68,0.296,0,10.130024914509791
31130,20035.45,12,89.71,2,126,4812.04,0.6239,1,12.108470638896986
31131,3954.26,9,170.48,2,125,4633.15,0.3664,0,6.9492715149842645
31132,39710.39,13,423.18,1,84,2914.39,0.1463,0,7.074513373949869
31133,7474.19,10,276.08,4,112,1023.34,0.856,0,11.032549061078424
31134,16623.06,5,235.16,0,165,2244.93,0.776,0,10.968129017461608
31135,9308.28,2,333.01,4,179,2954.01,0.4971,0,8.51064699804426
31136,85077.13,13,22.92,3,174,1193.57,0.4394,0,9.437434971147114
31137,2401.57,10,372.02,1,141,2854.53,0.4512,0,7.496121970781332
31138,2128.95,8,68.27,3,199,3167.77,0.4217,0,4.326145918015439
31139,60085.06,9,452.85,3,28,1315.22,0.3196,0,10.494080093338802
31140,85379.14,6,318.19,1,237,3579.39,0.4764,1,5.576263568649568
31141,84703.33,12,170.51,0,206,742.72,0.0127,1,8.754065968763852
31142,60573.71,9,35.8,1,101,2112.79,0.7461,0,6.725550454612106
31143,22950.81,2,342.42,1,211,243.84,0.1221,1,2.6549414170187893
31144,53956.2,8,320.39,3,137,497.2,0.9338,0,4.975627252706516
31145,56949.53,7,233.61,1,239,3851.93,0.6899,1,12.153802361125342
31146,26965.69,3,412.08,1,88,1838.08,0.1368,1,7.1858214720245535
31147,93248.87,4,336.08,2,126,1274.74,0.7398,0,0.855266890969918
31148,35074.79,13,234.17,3,67,2114.26,0.447,0,11.562992933271104
31149,90570.96,14,485.4,4,188,2811.09,0.1712,1,12.084961313468124
31150,91782.84,6,256.32,1,5,788.07,0.2781,0,6.191708217551481
31151,45067.53,13,230.97,4,140,580.53,0.0824,1,2.881883424526404
31152,26214.84,14,171.12,4,110,0.56,0.8524,0,9.449672357614572
31153,73057.46,12,43.15,0,12,710.89,0.142,0,11.580236983239292
31154,26548.44,7,419.58,0,73,383.88,0.1728,0,2.4193339643702183
31155,54501.39,4,453.24,2,129,2521.83,0.8091,0,12.027857168999544
31156,20782.95,13,468.34,2,164,735.42,0.3923,0,5.199797238460061
31157,98984.86,10,240.46,0,196,4006.2,0.259,1,4.923690583196297
31158,92855.89,12,176.74,3,77,4687.64,0.4656,0,4.381638931845791
31159,96135.61,4,294.61,1,173,4774.28,0.8205,0,12.087091687328993
31160,23670.03,1,95.96,4,239,706.01,0.3915,0,13.061673994608084
31161,32052.4,1,287.63,3,68,3379.25,0.0876,1,8.584132350088911
31162,66197.39,3,114.59,0,54,2732.14,0.6231,1,5.6627798585436455
31163,85175.55,12,387.98,2,4,3238.53,0.5699,1,7.13426395851964
31164,3119.85,3,116.77,0,162,3381.02,0.595,1,3.778425523682381
31165,41620.9,6,396.14,4,34,680.24,0.0838,1,9.043240101216687
31166,19160.7,9,135.47,2,83,4370.27,0.5405,0,10.468466846094683
31167,61086.71,14,353.07,0,108,3276.19,0.1532,1,10.344869221461485
31168,4222.86,13,325.45,2,179,2425.36,0.5357,1,6.10453086722839
31169,11909.05,12,76.59,4,138,3052.84,0.8117,0,2.3583677515575223
31170,79548.67,9,100.9,4,165,3571.13,0.247,0,5.839027886501933
31171,77667.25,12,375.04,0,120,4173.41,0.439,0,6.8700435676324165
31172,54218.29,6,498.99,4,56,900.28,0.0726,0,10.289924761221124
31173,11695.68,7,60.75,4,48,3237.61,0.878,1,6.065068872432528
31174,41396.37,8,82.28,1,183,4179.11,0.1135,1,2.7059152973649523
31175,40417.59,3,229.07,3,156,3154.01,0.9342,0,8.171278249124951
31176,45086.44,3,171.77,4,103,4644.27,0.0099,0,5.543336992439586
31177,9202.38,13,354.71,0,116,320.36,0.5586,0,6.226457505791049
31178,94862.46,10,56.86,4,44,4297.8,0.3106,0,7.745735177029222
31179,7407.7,4,148.47,4,55,2291.1,0.3091,0,7.309577724734397
31180,68006.72,4,447.3,3,169,3593.09,0.4949,0,5.297787722093654
31181,81578.42,3,126.55,0,171,2867.82,0.8709,0,6.253462159341363
31182,19720.51,9,388.66,2,137,265.33,0.4963,0,3.044766562855972
31183,90364.31,12,333.49,2,239,4972.44,0.2455,1,6.721892297938463
31184,84427.29,3,140.02,3,139,1750.41,0.3819,0,6.198688196194632
31185,2336.32,6,113.9,2,21,338.11,0.5548,0,8.25888237754662
31186,32956.99,7,332.99,4,145,4637.23,0.2733,1,5.995519619275079
31187,38658.4,7,323.25,1,21,1244.23,0.2212,0,5.215373176217926
31188,86418.42,1,489.64,0,70,624.63,0.9313,0,5.758651111809481
31189,65863.73,9,124.22,1,199,23.81,0.1931,1,4.867439150764895
31190,94736.55,5,370.94,0,52,4912.41,0.6283,0,7.886105696197305
31191,71608.69,8,334.7,1,130,2992.03,0.9858,0,5.364623685286249
31192,78665.0,2,73.4,0,45,3298.14,0.8323,0,6.566931650722034
31193,59205.57,7,352.38,2,33,788.28,0.0451,1,5.538035191151543
31194,64503.81,1,494.43,2,204,4702.98,0.7206,0,11.945150112847212
31195,69023.76,7,205.58,2,154,4577.36,0.7101,0,5.518069774884577
31196,50680.03,2,198.03,2,18,739.26,0.8852,0,9.413525190212871
31197,75819.32,1,127.12,3,18,911.72,0.9793,0,6.470668664857406
31198,27332.13,6,100.37,0,229,2056.5,0.8155,0,3.0099774983767573
31199,62491.39,3,224.98,1,165,2325.84,0.1678,0,8.419747517654162
31200,52012.69,10,68.87,4,41,1190.54,0.462,0,6.7346785333163135
31201,18723.44,11,364.04,0,92,4560.76,0.5313,0,2.1318368433055803
31202,22790.04,7,384.72,3,104,82.97,0.8871,1,3.636654998038243
31203,33173.27,3,17.43,2,100,1935.76,0.5917,1,6.369474205523191
31204,32828.96,2,436.64,2,62,4037.35,0.2987,1,1.494664145212674
31205,65082.73,11,435.76,2,96,4422.16,0.2377,1,5.597800063459075
31206,38474.28,8,73.07,2,70,1033.4,0.2682,1,11.786679775818689
31207,70456.18,13,79.46,2,171,4983.57,0.3549,0,8.094422040024078
31208,49039.0,2,354.59,3,229,3216.31,0.306,0,6.599832340491973
31209,21953.25,7,27.16,2,48,1961.82,0.7879,0,4.499795428363783
31210,29459.76,4,247.98,4,144,2496.31,0.126,0,9.134835493967367
31211,27356.7,7,288.85,4,3,1033.04,0.4663,0,5.125219073280076
31212,6982.65,11,160.22,4,30,3156.12,0.6623,0,12.20240509820638
31213,22137.38,1,387.71,3,80,3589.5,0.2351,1,9.13699161912356
31214,19835.29,4,468.19,3,72,2657.55,0.9828,0,7.683954506555439
31215,90568.09,9,108.25,1,215,1877.19,0.5453,0,5.255047194268597
31216,72020.71,7,80.57,3,158,527.09,0.4289,0,13.093434058096996
31217,13559.23,8,276.61,1,223,4349.54,0.4988,0,10.890629843397384
31218,55703.74,6,459.74,0,95,4911.99,0.414,1,6.4483938549677
31219,14529.04,1,332.97,1,49,2577.66,0.784,1,10.171576986549098
31220,53461.96,12,494.99,4,61,3434.28,0.8407,1,10.143666768459974
31221,45090.39,4,69.17,4,86,23.36,0.9351,0,1.6933961473550856
31222,2277.98,11,457.25,1,171,591.18,0.6009,0,6.204047107121124
31223,86151.62,1,283.21,1,222,2226.13,0.1801,0,6.172299419946559
31224,94729.43,10,32.39,4,227,1444.17,0.7217,1,7.067902669927802
31225,96709.4,12,376.18,3,210,869.96,0.2321,0,5.569706942350596
31226,62056.98,4,186.68,3,237,2767.52,0.6522,1,3.9751720545755824
31227,72026.26,8,178.34,1,97,165.93,0.7319,0,3.946981388959182
31228,63602.57,7,279.76,1,203,3285.07,0.0295,0,7.300686535742202
31229,44211.72,1,208.46,4,156,2637.53,0.0925,0,9.9489213134804
31230,97070.44,13,305.01,2,31,530.52,0.4515,0,5.595197731392963
31231,83735.68,7,421.83,0,184,1905.59,0.9182,0,10.435801973275124
31232,6083.8,3,154.73,4,228,1393.78,0.9515,1,9.45344763720934
31233,57562.25,11,34.52,2,6,2374.57,0.6427,1,4.363605384640303
31234,19049.47,7,77.67,1,96,3710.01,0.6458,1,6.807722089577606
31235,29957.1,14,194.48,3,99,2718.07,0.0815,0,7.450758712799037
31236,65207.34,4,34.14,3,133,969.67,0.0881,1,4.89322286462486
31237,63381.49,14,47.9,4,93,952.19,0.2827,0,9.176796279421689
31238,60349.22,12,229.48,3,24,3066.88,0.4486,0,8.25499783718105
31239,32116.76,2,208.77,0,178,194.74,0.8432,0,10.505785817025007
31240,4183.25,11,306.7,2,104,874.44,0.0582,0,6.872670461622148
31241,71282.17,14,409.5,4,38,3889.2,0.3833,0,7.140750271407836
31242,43436.82,4,364.88,4,82,756.33,0.282,1,8.846179684138235
31243,93646.33,12,362.48,1,13,4014.68,0.0966,0,10.663547820287553
31244,31599.4,13,97.79,2,49,2818.05,0.0207,0,12.543168509884037
31245,50193.99,12,53.35,0,186,3648.14,0.4085,0,5.940731950024661
31246,52396.88,11,198.81,4,236,709.77,0.259,1,1.3942528813400004
31247,26063.18,6,248.67,0,206,1607.92,0.5444,0,10.708165247691642
31248,90654.38,10,381.88,2,236,4729.67,0.6896,1,12.496795577970127
31249,72880.46,12,295.49,0,226,2536.63,0.8254,1,4.941651629404476
31250,55542.88,6,176.52,0,233,166.68,0.045,1,9.173711469925848
31251,14882.28,12,114.49,0,150,2439.93,0.6463,0,3.727348088441776
31252,85813.58,13,17.82,3,144,3514.08,0.0713,0,5.575608546236114
31253,83272.06,4,234.15,2,105,459.81,0.365,1,4.745319446303955
31254,14679.09,9,482.58,0,3,2040.81,0.02,0,10.312566392498663
31255,55790.96,12,132.75,1,161,881.32,0.7774,0,4.034054894492257
31256,35910.84,10,280.53,1,148,656.16,0.9315,0,7.167380094618562
31257,54217.51,14,154.53,1,228,1009.9,0.1128,0,2.4193339643702183
31258,96830.44,4,408.94,4,161,644.64,0.2084,1,2.509730612226923
31259,67253.41,10,81.34,4,84,407.71,0.0551,1,10.032750166578706
31260,27014.29,9,39.48,3,9,4720.17,0.8354,0,8.442600267162142
31261,90816.8,6,182.03,2,77,1841.5,0.8203,1,9.950305352694256
31262,81779.39,3,421.69,1,88,3610.95,0.5487,0,8.713854348160465
31263,47279.39,2,12.45,2,87,19.57,0.5627,0,10.098220286443285
31264,44130.8,5,175.45,1,6,4534.7,0.6667,0,6.559736078698364
31265,75716.49,4,130.83,3,95,1677.36,0.2666,1,7.960821212879892
31266,7774.85,10,137.08,4,126,4609.8,0.5256,1,1.813718148493734
31267,55033.08,2,385.2,4,172,4737.59,0.9156,0,2.785031023592006
31268,65426.46,4,389.25,1,214,2516.17,0.2282,0,8.526012044117486
31269,50229.17,11,75.98,4,183,3747.06,0.2193,1,7.942362817836048
31270,67795.38,12,90.03,3,63,1951.66,0.0266,1,5.727026205612097
31271,77863.13,2,287.8,0,131,1940.08,0.3587,1,8.989715608156502
31272,79383.33,4,413.72,1,151,3264.75,0.6587,1,9.429405729506763
31273,57587.67,2,21.72,0,169,2265.69,0.1765,0,7.969533072158825
31274,37414.46,1,319.16,1,142,4886.74,0.4753,0,6.458312382795104
31275,87689.06,14,442.77,3,223,3230.46,0.8421,0,6.859076388537973
31276,45858.88,11,241.91,4,124,3179.4,0.2892,1,9.897800650240823
31277,44501.9,12,27.35,3,84,4599.55,0.0072,0,8.490159970940306
31278,27302.21,12,94.66,0,88,1492.17,0.4686,0,4.684412810626282
31279,60637.66,2,378.38,4,148,2198.04,0.064,0,6.050494360400245
31280,27966.8,7,233.33,3,71,1616.63,0.6605,0,5.345580794152737
31281,15898.99,7,298.21,4,239,1586.88,0.6068,0,1.7034503528033007
31282,33887.29,1,452.5,2,92,2300.95,0.296,1,9.298110176636602
31283,87595.07,3,432.02,1,29,3545.06,0.1269,0,9.494314453721152
31284,47583.57,14,390.06,0,2,3085.11,0.162,1,6.689250943790194
31285,6967.57,2,173.49,1,154,1327.21,0.4942,1,0.6430294197306057
31286,642.28,10,489.34,3,37,4663.88,0.9729,0,4.894878229059265
31287,47432.73,3,365.75,4,198,521.73,0.7512,0,7.294875916686439
31288,49702.67,14,405.01,2,196,738.33,0.1377,0,1.4528826389948195
31289,22089.34,10,120.29,1,118,4888.42,0.6453,1,5.58672466215607
31290,47100.11,2,287.89,1,62,2444.7,0.5969,0,4.805767763074788
31291,41111.9,5,74.56,1,109,4522.01,0.5817,0,9.532176002926002
31292,3467.6,2,398.14,4,43,247.36,0.0252,0,7.4659433505986
31293,23869.52,11,338.31,0,115,1619.2,0.35,1,6.326969304077625
31294,61255.49,10,317.37,4,67,4040.75,0.0315,0,3.642005841007389
31295,91356.02,7,364.29,3,192,4547.86,0.5083,0,10.372450420033344
31296,21351.28,12,300.43,1,73,2949.87,0.1526,0,9.089051262378485
31297,41656.52,10,217.65,4,31,4776.36,0.065,0,11.055221859878168
31298,38847.19,3,343.86,4,78,3129.71,0.7966,0,8.057135036537783
31299,39805.86,9,180.12,2,61,1569.42,0.4936,0,9.784074530625634
31300,42742.06,2,163.41,4,1,2823.42,0.7708,0,9.06669709266368
31301,4842.14,12,402.84,4,222,3327.17,0.2174,0,7.166174025172125
31302,79788.17,7,48.17,4,119,4897.57,0.2258,1,11.442393611455902
31303,42760.92,14,485.49,1,5,515.43,0.621,1,11.417190552663037
31304,41687.67,12,327.25,3,28,2712.83,0.6752,0,7.653196422054728
31305,55786.49,2,465.9,1,203,2698.2,0.5499,1,7.662661056701727
31306,15157.53,10,39.12,2,35,3728.87,0.8418,0,8.901619239867768
31307,36550.54,1,140.27,1,188,549.01,0.8454,0,6.938555245346612
31308,1869.7,12,306.62,3,221,1535.0,0.7747,0,3.5312702608600577
31309,22768.24,7,316.15,2,116,3175.08,0.3648,1,4.029485639015636
31310,31509.91,7,107.22,2,164,3159.59,0.747,1,7.403688036258384
31311,45561.75,8,162.64,2,231,3222.31,0.7407,0,10.564210485012872
31312,50741.77,8,429.9,1,181,3875.57,0.7189,0,2.7635624492484743
31313,68906.28,8,308.49,1,102,667.04,0.2938,0,11.087489156826326
31314,94003.43,10,113.7,0,24,4340.03,0.4301,0,8.704537378422422
31315,58851.93,5,69.05,3,159,2823.02,0.7176,0,5.537371808755755
31316,29193.24,3,484.29,0,182,4605.14,0.1799,0,9.46585997858827
31317,46464.43,13,445.7,3,119,2436.93,0.1391,0,6.022843236840946
31318,31808.55,6,277.54,4,177,3617.14,0.4469,0,6.149506191162608
31319,39277.9,2,109.42,1,63,593.43,0.5112,0,8.59044611992952
31320,50246.29,11,115.19,2,55,3271.39,0.1537,0,8.62295277662608
31321,82412.37,8,152.93,0,44,1139.98,0.0807,0,6.530796845939301
31322,42947.76,3,398.33,4,175,2392.77,0.2869,0,2.293058465270067
31323,92427.89,4,226.51,2,158,2082.07,0.8331,0,13.523797232964842
31324,19037.86,9,238.36,4,161,4406.01,0.179,1,4.201914354866632
31325,15503.07,13,376.59,4,74,138.49,0.9629,0,2.3320143193748586
31326,28190.66,6,375.52,0,182,4716.84,0.8132,1,5.135883004929848
31327,16027.15,11,311.46,4,148,3998.18,0.0057,1,4.910555791473779
31328,76114.26,7,331.72,2,184,1160.01,0.8253,0,12.170959010759896
31329,13814.15,6,436.91,1,195,4215.7,0.3139,0,5.9517662419579
31330,45620.68,7,391.63,2,194,4184.56,0.4447,0,5.271057376128962
31331,60188.56,3,203.67,4,41,2258.53,0.8239,1,5.712656659968973
31332,658.52,10,74.91,3,55,2066.43,0.63,0,7.461135641653335
31333,31784.25,7,429.56,0,157,3303.61,0.3585,1,8.627846563558808
31334,30212.34,2,322.77,2,157,806.94,0.2272,0,8.87846307725394
31335,64000.75,11,453.26,3,75,2050.42,0.0524,1,4.466151191181332
31336,41923.18,1,156.56,1,221,646.1,0.7331,0,9.368918499830365
31337,91233.44,3,442.5,2,70,221.06,0.4615,0,3.023958110663251
31338,9744.53,7,276.41,2,136,3472.83,0.9821,1,9.131958901503411
31339,18147.42,4,176.64,2,126,1379.18,0.749,0,6.432461712945894
31340,5232.47,12,178.48,4,226,4621.62,0.3944,0,7.115140561484917
31341,87416.71,13,251.55,4,85,4767.61,0.1313,0,5.164630974802689
31342,66197.42,7,69.95,2,38,3850.56,0.2183,0,6.9070711483592175
31343,49065.52,13,348.51,0,127,2653.2,0.6806,0,6.831281780378919
31344,41768.06,2,106.46,3,167,2155.91,0.482,0,2.6445984068491497
31345,56726.92,13,479.45,4,151,2495.35,0.1026,0,6.731486512985032
31346,35884.11,7,196.49,4,170,4601.59,0.6947,0,6.538538689886493
31347,78816.68,13,105.83,2,184,3886.47,0.7474,0,11.355199296084873
31348,45082.71,5,253.28,4,218,579.39,0.1087,0,9.848703349924284
31349,71006.02,2,225.5,0,102,2658.57,0.1564,0,11.137383293577658
31350,89390.0,4,35.74,1,226,3855.81,0.9313,0,8.048939181325366
31351,68085.86,14,173.36,0,156,3349.51,0.8587,0,7.447788369755131
31352,42261.62,14,37.74,2,77,1914.54,0.232,1,5.134361998070883
31353,82749.83,6,258.39,1,194,2421.02,0.077,0,9.615240527434176
31354,67018.57,1,419.36,2,82,2362.49,0.7629,0,8.766943113350566
31355,61373.31,11,320.03,3,225,4037.07,0.6467,0,6.9701791568559806
31356,80878.42,11,147.46,1,130,1728.84,0.3625,1,10.953903369207072
31357,45582.18,8,253.82,2,165,1930.39,0.1383,1,5.49393468899882
31358,94147.12,5,362.08,0,172,1699.79,0.1668,0,0.1862845334865472
31359,14449.01,1,350.23,0,14,4982.67,0.5817,1,3.328359156245863
31360,57181.33,4,23.46,4,187,4967.43,0.8037,0,17.181698902680665
31361,67267.9,7,182.19,4,145,3855.77,0.9432,1,9.458771689732584
31362,88299.5,6,65.65,4,131,2736.84,0.5876,0,9.342334928224933
31363,1961.06,2,111.01,0,139,1224.41,0.8744,0,8.787878378206376
