,transaction_type_ATM Withdrawal,transaction_type_Online,transaction_type_POS,device_type_Laptop,device_type_Mobile,location_Mumbai,location_New York,location_Sydney,location_Tokyo,merchant_Electronics,merchant_Groceries,merchant_Restaurants,merchant_Travel,auth_method_Biometric,auth_method_OTP,auth_method_PIN,card_type_Amex,card_type_Discover,card_type_Visa,Account_Balance,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Risk_Score,Is_Weekend,Transaction_Amount_boxcox,Fraud_Label
20409,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0190558929777664,2,0.5838367346938775,1,106,0.0983022913466461,0.6623,0,0.4577368483613302,0
20410,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4708699677168838,4,0.4987959183673469,3,227,0.0508032514080901,0.8213,0,0.5065936412232376,0
20411,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.8790735436139663,7,0.8121632653061225,0,72,0.7910866295442908,0.1437,1,0.203287873254184,0
20412,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0.1103931613382925,13,0.5265306122448979,4,222,0.4510488671274961,0.9591,1,0.8271485206643455,1
20413,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.1895757927584953,9,0.5539795918367347,1,84,0.0273977534562211,0.1683,1,0.5030831663345863,0
20414,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.6506425316009405,5,0.974530612244898,0,31,0.774247551843318,0.7978,0,0.2667453628702577,0
20415,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1113614236611994,4,0.0735918367346938,1,155,0.85494871671787,0.2782,0,0.3705263268776311,0
20416,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.5728794286267349,4,0.6369795918367347,0,21,0.1516017025089605,0.6935,0,0.5486022234550009,0
20417,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.2088413385497955,10,0.6756734693877551,2,83,0.5593457981310804,0.636,0,0.5818489878692328,0
20418,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.5060228951726887,4,0.0685510204081632,4,29,0.9764564932155658,0.9765,0,0.0605823747971516,1
20419,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.9029286367350928,3,0.1185102040816326,3,81,0.8339133704557092,0.213,0,0.0993732670564347,0
20420,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.7522068571746741,13,0.7606734693877552,0,102,0.7032070052483359,0.4776,0,0.501931790277773,0
20421,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.851779179505724,12,0.3843469387755102,1,1,0.88946292562724,0.8319,0,0.377173936249269,0
20422,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.6948332441019066,11,0.2759795918367346,0,88,0.7378472222222222,0.8598,0,0.3340788762684092,1
20423,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.6996588769825434,6,0.4967959183673469,1,97,0.6791234639016898,0.8994,0,0.5233090552345597,1
20424,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.1692670081347503,5,0.363,2,153,0.2208941372247823,0.156,1,0.5448692200001033,0
20425,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0.2337688168676643,6,0.0626530612244898,3,160,0.9061619943676396,0.5214,1,0.3901904869264092,0
20426,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.3437558386951755,8,0.133,0,186,0.1416710669482846,0.2975,0,0.5601305616279239,0
20427,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.6685197054046306,5,0.8242857142857143,2,75,0.6838557667690732,0.7898,0,0.5916918651095986,0
20428,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.7712928010590785,14,0.8421020408163266,2,55,0.6666706669226831,0.7059,1,0.4248349923679503,0
20429,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0.3685136650718915,7,0.7859387755102042,1,8,0.9294234831029186,0.9143,0,0.4817010934051292,1
20430,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.775243540487265,8,0.2218163265306122,4,91,0.6925223214285714,0.082,0,0.6110085540663412,1
20431,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.2138600409677276,5,0.6149183673469388,1,102,0.0657802099334357,0.9358,0,0.3357340946820075,1
20432,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8638161254371076,2,0.316734693877551,1,12,0.513888888888889,0.5831,0,0.5502584892790531,0
20433,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.186759449929712,7,0.4026122448979592,1,57,0.4023257488479262,0.9022,1,0.7293646680851364,1
20434,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.9892005684948104,2,0.3436734693877551,0,52,0.3604950716845878,0.3654,1,0.2197119310075857,0
20435,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.3943784502636892,8,0.6516122448979592,3,95,0.1587521601382488,0.066,0,0.1353932609826818,0
20436,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.3361284361679043,3,0.8381020408163267,2,120,0.6832477278545827,0.4424,0,0.5786887655405202,0
20437,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.2065283232810203,3,0.3100816326530612,1,155,0.8921450972862263,0.127,0,0.395776187575781,0
20438,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.2027025112004955,2,0.1714489795918367,2,226,0.5348422299027138,0.9252,1,0.7031925390091917,1
20439,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1974798847371847,11,0.9923673469387756,2,102,0.8202504960317459,0.608,1,0.5977775384875659,0
20440,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0.3241131992526872,4,0.3558571428571428,4,140,0.771951404889913,0.949,1,0.7330325273670333,1
20441,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.9667788734688988,6,0.3033265306122449,1,74,0.5172271025345622,0.5291,0,0.180515734091986,0
20442,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.066699746115066,14,0.5421020408163265,1,206,0.7646409370199693,0.8015,0,0.4654820237365696,0
20443,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.5631489651583357,4,0.5364285714285715,3,227,0.1473654313876088,0.5915,0,0.0184282587338682,0
20444,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.8402820443420727,14,0.8213469387755102,0,238,0.1528157802099334,0.702,1,0.7216628267607872,0
20445,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.9468498961233628,6,0.842,4,201,0.054365479390681,0.3015,1,0.4307202825480463,1
20446,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.6847539288042764,12,0.4303061224489796,3,237,0.6926083269329237,0.7944,1,0.3141199740401682,0
20447,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.8804919665082144,7,0.0891632653061224,3,81,0.8313292050691244,0.3678,0,0.8438709840442916,0
20448,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1347052493506642,8,0.5138163265306123,4,61,0.5340081765232975,0.6214,0,0.2218705073681132,1
20449,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.5405367132127404,6,0.7247142857142858,2,148,0.4248071876600102,0.7509,1,0.5102043859060689,0
20450,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.3983880854486977,5,0.4008163265306123,3,211,0.2363231246799794,0.1367,0,0.4664814228951968,0
20451,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0795090707003358,1,0.4836326530612245,3,22,0.7538182443676396,0.9051,0,0.3788176836013878,1
20452,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.5951542862794094,3,0.7669795918367347,2,169,0.707945308499744,0.2852,0,0.4603017869713846,0
20453,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.6295214679556329,14,0.7845714285714286,4,88,0.8083317332309268,0.9841,1,0.3970493087180139,1
20454,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.991077493850871,9,0.8602244897959184,4,96,0.3523905529953917,0.8265,1,0.5649408224808262,1
20455,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.8128239580702413,4,0.6967755102040817,2,188,0.7404853910650282,0.1142,0,0.63123768612777,0
20456,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.7229282286859926,1,0.5208775510204082,3,45,0.1718609991039426,0.1414,0,0.4704027391912898,0
20457,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.633701760128839,11,0.6096938775510204,0,64,0.7607506880440349,0.2146,1,0.2516289102579307,0
20458,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.4346928973224844,4,0.9394081632653062,1,45,0.7999671979006656,0.8651,0,0.5486999669173637,1
20459,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.8676897777569622,5,0.9868775510204082,0,198,0.6472834261392729,0.6056,0,0.5832209206125925,0
20460,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.5559061941350882,13,0.6702448979591837,2,218,0.5175811251920123,0.7837,1,0.7154268073281405,0
20461,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.1530443427761188,7,0.537795918367347,3,133,0.0172531041986687,0.6199,0,0.4355224351542998,0
20462,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.8934892348908515,7,0.208469387755102,2,58,0.2927627368151561,0.846,0,0.4380871695916422,0
20463,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.8662047202436476,8,0.3349183673469388,1,164,0.4691880280337941,0.0625,0,0.4678480681267438,0
20464,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.916917082513257,8,0.9991020408163268,3,50,0.0940980222734254,0.6827,1,0.4494120517714569,0
20465,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.5547983307776663,9,0.0541632653061224,1,45,0.3665714605734766,0.5916,1,0.2729779349304321,0
20466,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.7436672739495926,11,0.4437551020408163,4,158,0.1282082053251408,0.3954,1,0.4653567717438361,1
20467,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.4392537003068307,9,0.906938775510204,2,141,0.6756332405273937,0.4319,0,0.5336421444852248,0
20468,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0655243435962372,1,0.2298163265306122,2,183,0.8265288978494624,0.8743,0,0.4282108129526945,1
20469,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.8053461065432281,14,0.1889183673469388,0,43,0.7123515905017922,0.4814,0,0.4057564080647088,0
20470,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0.4527600250176311,1,0.648326530612245,1,50,0.7192040290578597,0.1472,0,0.3120662555672978,0
20471,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.3097212270860581,12,0.980591836734694,4,47,0.658816164234511,0.18,0,0.2259682363721522,1
20472,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2429264035205592,6,0.4322857142857143,3,18,0.2102254544290834,0.4145,0,0.4427052339140152,0
20473,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6272601121049576,14,0.902122448979592,2,221,0.4972698252688172,0.5691,0,0.5093198832750765,0
20474,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.4831006867184942,11,0.6407551020408164,3,19,0.9909374199948796,0.4949,0,0.1689274504687722,0
20475,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.7531440635438984,14,0.1949183673469388,4,166,0.4130164330517152,0.4143,0,0.673341536233959,1
20476,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8847344710934902,2,0.0155306122448979,1,81,0.7875544034818228,0.3195,0,0.3229174470051202,0
20477,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0.1161609253186727,6,0.6567346938775511,1,30,0.7027489759344598,0.5861,0,0.3922200437720605,0
20478,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.2283894030653734,3,0.2890612244897959,1,33,0.8749719982078853,0.1256,0,0.0683234357088908,0
20479,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.8749195836733324,9,0.1829183673469387,2,57,0.1762532802099334,0.0957,1,0.2147623317131642,0
20480,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.1267803528981486,13,0.2342448979591837,1,29,0.1796574980798771,0.1213,1,0.3375550673304014,0
20481,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.7864964492190433,12,0.0766938775510204,2,73,0.3110519073220686,0.9293,0,0.6358522574012139,1
20482,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0.9074996911992956,5,0.4792857142857143,3,84,0.3271749391961085,0.5066,0,0.3904623364236584,0
20483,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.8977097289458473,9,0.5803265306122449,4,113,0.0962501600102406,0.4538,0,0.6199595353871604,1
20484,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.4777512233181367,6,0.7119387755102041,2,17,0.7421294962877624,0.8969,1,0.5020379087839217,1
20485,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.2240045838185617,8,0.0428979591836734,2,105,0.5138288850486431,0.0668,1,0.453507842498704,0
20486,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.936090666499963,1,0.2246326530612245,4,210,0.6018165162570405,0.2087,1,0.5984803909214893,1
20487,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.1751191960668891,13,0.3579183673469387,3,171,0.0496011744751664,0.4375,0,0.5040973421527292,0
20488,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5923555317739091,7,0.1247142857142857,0,142,0.0216273841525857,0.686,0,0.3054218241495452,0
20489,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8121845471403749,4,0.3471224489795919,0,10,0.4530509952636968,0.2291,0,0.3363735876316699,0
20490,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.8687124131249898,4,0.1204489795918367,3,213,0.2516181035586277,0.2425,1,0.5150153190265356,0
20491,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.4965070092483424,9,0.6830204081632654,4,212,0.6905821972606246,0.3004,0,0.2139643792379183,1
20492,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.852121498529164,8,0.2857551020408163,3,184,0.942486319124424,0.6821,0,0.475139276738019,0
20493,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.5178504898046521,12,0.6517142857142857,4,123,0.0377944188428059,0.2857,1,0.2571671443053091,1
20494,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0895537118749223,11,0.1220204081632653,3,64,0.6056007584485407,0.4197,1,0.3252989604279231,0
20495,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5757656222251281,5,0.778734693877551,3,106,0.4841289842549922,0.7126,0,0.4955944044766804,0
20496,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7908442827346085,9,0.6688979591836735,1,187,0.5068764400921659,0.6318,0,0.2393916202701973,0
20497,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.5204665267574178,13,0.9338571428571428,4,183,0.7588965693804403,0.4256,0,0.4047073824740857,1
20498,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8463961475340719,7,0.9900000000000002,1,148,0.0433407738095238,0.9232,0,0.0391627900104534,1
20499,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.2305329674024046,3,0.8701224489795919,1,197,0.1444532450076804,0.042,0,0.2067064559185822,0
20500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0331220288924894,12,0.4109591836734694,0,59,0.2937227982590885,0.4225,1,0.446282683291515,0
20501,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0260433820516487,13,0.2273877551020408,1,7,0.890625,0.5305,0,0.3083837547661486,0
20502,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.850287287672505,10,0.8469795918367347,0,154,0.9971298163082436,0.009,0,0.4985498130332875,0
20503,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5647077931247345,4,0.2849795918367346,4,5,0.2272745455709165,0.7017,0,0.0904522700396268,1
20504,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.8272093974310798,7,0.689204081632653,0,83,0.7408434139784946,0.0882,1,0.3002391284838189,0
20505,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.1976091337871388,12,0.2336122448979592,4,112,0.3943472382232462,0.3009,0,0.1869600788336555,1
20506,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.484319708279065,9,0.985591836734694,3,139,0.177953389016897,0.0576,1,0.5835132602850976,0
20507,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3985662802897309,9,0.5288775510204081,0,115,0.633258528545827,0.7814,0,0.1930207917486136,0
20508,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.3225951761963049,5,0.9643061224489796,4,200,0.032996111751152,0.0776,0,0.4146751956484223,1
20509,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.8351904760133965,8,0.9522040816326532,3,33,0.7541462653609831,0.1839,1,0.2005921233214998,0
20510,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0873299447837204,11,0.1502244897959183,4,113,0.7903385816692269,0.3267,1,0.2950040802919775,1
20511,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.1561796875369041,10,0.3506530612244898,3,28,0.7430835573476702,0.3006,0,0.4457164580519043,0
20512,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.6378160207112056,8,0.5335510204081633,1,200,0.7233502944188428,0.5313,0,0.342907649589532,0
20513,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.495406683743756,10,0.6808775510204081,2,172,0.7965869815668203,0.1613,0,0.297814408860404,0
20514,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.1219237645685338,1,0.7260408163265306,4,6,0.282570084485407,0.895,0,0.4242827437931877,1
20515,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.014484939018268,8,0.2955714285714286,2,83,0.7855342741935484,0.6123,0,0.0739021662285529,0
20516,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.3994133339390416,1,0.6253061224489795,3,211,0.7895145289298515,0.117,0,0.4603819470549875,0
20517,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.8941036201493039,9,0.8002448979591837,2,161,0.4335797491039426,0.3899,0,0.6491280721285687,0
20518,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.4773904114290734,14,0.658795918367347,3,236,0.3279889912954428,0.5628,1,0.4012908818014586,0
20519,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.7022683811295182,7,0.2087551020408163,2,217,0.224454365079365,0.1532,1,0.4350345809325013,0
20520,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0.568255408183274,12,0.4141632653061224,4,80,0.9383060515873016,0.1947,0,0.320369013762697,1
20521,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9146827624280852,9,0.9585714285714286,1,120,0.548797123015873,0.126,0,0.2206047959618372,0
20522,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.1366732319689786,9,0.4494693877551021,3,81,0.9800867255504352,0.3218,0,0.6917707605512732,0
20523,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0609002226480718,2,0.1098571428571428,0,202,0.7216761872759857,0.3275,0,0.2274293127331025,0
20524,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.3239136974143054,9,0.8446530612244898,0,222,0.1430371543778801,0.5009,0,0.1875302553220943,0
20525,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6145269700856794,11,0.4795510204081633,4,167,0.4376380088325652,0.2252,1,0.4075062763061539,1
20526,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.7526298814758071,8,0.3488979591836735,4,180,0.5720946140552995,0.0406,1,0.4000237727567982,1
20527,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.3956006879748031,10,0.782061224489796,1,161,0.2060091845878136,0.9956,0,0.7109139108961485,1
20528,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.5041468743589684,2,0.8426530612244898,3,197,0.7694652457757296,0.1,1,0.5586865436735016,0
20529,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.4773825720621244,1,0.1563265306122449,0,39,0.5538034434203789,0.4163,0,0.3208684538649496,0
20530,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0.5934464098362748,6,0.718938775510204,2,155,0.8270929339477726,0.1886,0,0.6294923080141982,0
20531,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8530414180892187,6,0.9586122448979592,2,70,0.5767109094982079,0.6623,0,0.4178306475938689,0
20532,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.9371615441261384,4,0.7383265306122448,2,56,0.2873703917050691,0.8455,0,0.2002236336212598,0
20533,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.4781368598692052,7,0.6094081632653062,2,23,0.2109495007680491,0.745,1,0.4585952643862746,0
20534,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0511692566561501,5,0.5252857142857142,4,203,0.5483730958781362,0.5688,0,0.4294043374334229,1
20535,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.2665781756245338,14,0.7796938775510205,0,166,0.8481522817460317,0.6878,0,0.5838429129830084,0
20536,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.6533753550203055,11,0.8931020408163266,4,40,0.1937624007936507,0.9855,1,0.2387213399230345,1
20537,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.3766402744662874,5,0.766326530612245,0,198,0.3898829525089605,0.2428,0,0.2944595272772454,0
20538,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0899774397089866,7,0.4154897959183674,2,86,0.6762292786738351,0.082,0,0.3849505953191284,0
20539,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.1569935746337382,11,0.8631836734693877,1,173,0.4952516961085509,0.7876,0,0.2455036102221134,0
20540,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.9884812563248868,7,0.5262448979591837,4,49,0.1887020769329237,0.8196,0,0.4834663257530643,1
20541,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.1380504479343921,1,0.5139183673469387,4,104,0.0872115815412186,0.2028,0,0.3466179006542296,1
20542,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.6779077493448853,9,0.1477755102040816,4,66,0.8003172203020993,0.8755,1,0.6266612475866603,1
20543,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0766885066739646,3,0.5084489795918368,1,88,0.8864987359190988,0.893,0,0.2017645125412575,1
20544,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0.4943374141928522,2,0.5027755102040817,3,33,0.3365795410906297,0.1045,0,0.5194575567842907,0
20545,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0.3672598688835726,2,0.5596938775510204,1,71,0.0166490655401945,0.6523,0,0.3092764032932678,0
20546,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.5506713060978315,1,0.9494081632653062,0,11,0.2578125,0.1223,0,0.3465318202940325,0
20547,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0753441557469142,2,0.3428979591836735,4,30,0.409970238095238,0.7117,1,0.4939783028755976,1
20548,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.9641605249079302,11,0.1033877551020408,1,148,0.6944064420122887,0.7667,0,0.2516289102579307,0
20549,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.6007501872151383,9,0.2584897959183673,3,219,0.5398365495391706,0.3418,1,0.7645384056364629,0
20550,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.3440758456742222,5,0.5954897959183674,0,76,0.543228766641065,0.2879,0,0.3111531962453843,0
20551,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.3979803378626448,11,0.2153877551020408,0,213,0.7769977278545827,0.1269,0,0.717430152772794,0
20552,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.2025424072062677,7,0.968,1,228,0.9871431771633384,0.9484,0,0.3325942864134865,1
20553,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0.0253048734831704,1,0.7168775510204082,2,3,0.1625324020737327,0.9376,1,0.4003036740979466,1
20554,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.655726562076781,3,0.9130816326530612,2,198,0.9554631496415772,0.0158,0,0.1605542618728,0
20555,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.3683842150125285,9,0.8745714285714287,0,126,0.8030293938812084,0.2527,0,0.3705514831023962,0
20556,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.2985514357448801,7,0.0756734693877551,4,34,0.2449656778033793,0.1215,0,0.7697110552521094,1
20557,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8957395352240346,3,0.4046938775510204,1,149,0.2013228846646185,0.0532,0,0.4815848445296007,0
20558,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.2714759708829831,7,0.160734693877551,3,172,0.335761488735279,0.6647,0,0.3563602747596057,0
