,transaction_type_ATM Withdrawal,transaction_type_Online,transaction_type_POS,device_type_Laptop,device_type_Mobile,location_Mumbai,location_New York,location_Sydney,location_Tokyo,merchant_Electronics,merchant_Groceries,merchant_Restaurants,merchant_Travel,auth_method_Biometric,auth_method_OTP,auth_method_PIN,card_type_Amex,card_type_Discover,card_type_Visa,Account_Balance,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Risk_Score,Is_Weekend,Transaction_Amount_boxcox,Fraud_Label
17068,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,30635.82,13,335.33,4,80,116.46,0.956,0,7.211716131313114,1
17069,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,51932.59,2,61.26,4,7,3979.85,0.8533,0,5.574953381742269,1
17070,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,36033.65,12,323.06,4,102,4261.75,0.0776,0,11.363191745153731,1
17071,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,19191.85,13,194.5,2,120,2089.26,0.9227,1,7.237027799008017,1
17072,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,63214.78,9,430.49,3,29,3892.98,0.698,0,5.813073413786501,0
17073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,81050.12,5,321.13,0,51,1273.01,0.7358,1,7.404440034744167,0
17074,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1187.44,12,477.68,1,33,1808.03,0.5892,0,6.0262421127870525,0
17075,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,64802.72,5,440.95,4,135,1302.2,0.9938,0,4.005361437644945,1
17076,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,34167.91,9,446.73,3,94,2760.84,0.943,1,7.26646085949525,1
17077,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,84640.96,8,375.16,1,18,280.38,0.0569,0,8.146754224358114,0
17078,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,33849.21,8,462.44,3,218,4444.62,0.2698,0,11.67209692109444,0
17079,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,96538.22,6,407.11,0,165,1496.18,0.0617,1,6.644137808615638,0
17080,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,71943.32,10,262.75,1,70,3568.08,0.556,0,8.238519650644625,0
17081,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,19553.67,3,131.66,4,147,2127.35,0.7388,1,3.015230485864344,1
17082,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,30032.1,3,360.56,2,189,1905.48,0.2179,0,12.60114969841843,0
17083,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,58769.26,6,107.78,4,96,432.64,0.1319,0,16.06194513711801,1
17084,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,33320.83,3,455.87,3,56,892.2,0.8365,0,6.4898524472741705,0
17085,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,14500.51,1,365.38,3,63,3958.13,0.4561,0,6.031333579914967,0
17086,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14651.85,11,164.0,2,235,899.37,0.469,1,9.21104850037989,0
17087,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,94921.05,13,165.57,0,227,4336.24,0.5341,0,7.124511888428148,0
17088,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,80646.14,9,432.57,4,85,485.28,0.858,1,8.54991756558682,1
17089,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,15831.54,3,130.89,3,200,2661.73,0.6553,1,9.236845059108374,0
17090,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,80610.49,1,77.85,4,124,1551.78,0.7477,1,3.230261329812122,1
17091,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2830.1,4,197.14,4,218,916.6,0.9194,0,9.971997127577056,1
17092,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,61583.59,14,410.03,1,125,475.59,0.3936,0,5.878447363047288,0
17093,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,85932.52,13,162.54,1,159,3053.57,0.7347,0,7.772675380068155,0
17094,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,55885.07,8,312.49,2,191,2.54,0.0508,1,9.069863245674943,0
17095,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5770.55,6,266.71,0,177,3785.91,0.8301,1,10.800542604712932,0
17096,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,86410.96,4,200.82,4,4,2654.14,0.9936,0,4.526411002642629,1
17097,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,96586.08,3,492.26,3,203,4382.89,0.2815,0,7.64757617605057,0
17098,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,62194.04,9,138.75,2,142,2359.61,0.3079,0,13.46105658098205,0
17099,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,28344.54,3,171.49,3,236,1953.47,0.5363,0,5.308555339379058,0
17100,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,56245.64,10,377.35,3,9,3378.4,0.0402,0,7.491721327704154,0
17101,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,98512.09,1,105.92,4,80,2932.37,0.5395,0,5.517401970858682,1
17102,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,62273.29,8,211.25,4,226,1819.08,0.0489,0,9.071810431175017,1
17103,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,19176.28,10,143.82,0,24,4833.39,0.2671,1,3.514421994956922,0
17104,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,21591.22,11,378.56,3,157,2531.08,0.6871,1,3.8148063013886864,0
17105,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,23609.14,12,71.34,2,230,1445.69,0.8536,0,5.274683867192676,1
17106,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48617.79,4,305.17,3,73,3809.15,0.9122,0,5.732008563967006,1
17107,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,80409.8,10,479.98,1,167,1756.52,0.9618,1,5.596499177092929,1
17108,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,40701.62,9,32.02,2,118,3422.57,0.2326,0,7.332284378673986,0
17109,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,44963.4,4,376.37,4,12,2642.74,0.8201,0,4.773116483039898,1
17110,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,73781.65,9,205.67,4,201,228.23,0.4222,0,11.891888902594545,1
17111,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,7839.81,3,431.35,4,201,3348.27,0.7909,1,6.412939304796981,1
17112,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,60346.4,13,281.83,3,116,212.78,0.4351,1,12.078941255603,0
17113,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,41308.9,14,165.41,2,212,1645.36,0.2664,0,2.9223741437249986,0
17114,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,23925.91,5,76.96,3,67,4056.74,0.7433,1,8.58165899140188,0
17115,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,61819.04,4,359.72,3,159,1878.72,0.1843,1,5.57429807509691,0
17116,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,98833.72,4,271.83,3,159,1348.17,0.3432,1,7.3700631179951825,0
17117,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,93029.46,3,223.92,1,16,4463.54,0.1682,0,6.304209319848719,0
17118,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,85251.75,9,207.25,1,211,4584.47,0.2956,0,6.26609246376696,0
17119,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,32925.21,11,229.58,4,128,4142.88,0.9219,0,11.378413196923008,1
17120,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,52485.95,6,91.21,4,213,4634.06,0.8002,0,3.258716416346376,1
17121,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,15823.43,11,60.49,3,107,2745.18,0.5214,1,8.346578977417764,0
17122,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,80638.21,6,91.3,1,214,3250.1,0.4147,0,4.746192341920683,0
17123,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,78783.63,13,164.99,3,226,3088.48,0.2539,0,6.248184918821143,0
17124,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,94800.26,13,134.82,1,43,1236.99,0.8308,0,4.000740259464197,0
17125,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2250.39,4,188.97,0,13,61.82,0.6623,0,3.121126891863755,0
17126,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,63641.19,13,182.97,2,4,1118.02,0.8868,0,9.113211833592535,1
17127,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,8973.32,11,236.48,0,117,1076.77,0.2268,1,3.616483439799716,0
17128,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,26056.06,3,256.98,1,202,2464.31,0.2106,1,8.24991212270401,0
17129,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,20114.48,6,333.61,4,198,4383.17,0.3385,0,8.636531719503914,1
17130,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,20149.66,4,486.96,3,210,730.77,0.577,0,4.117144664897358,0
17131,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,26578.65,9,374.68,3,165,1216.64,0.5602,0,6.724179110711404,0
17132,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,58847.25,12,62.83,1,195,3312.22,0.6649,0,13.66018090160627,0
17133,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,85149.27,5,55.0,4,73,3223.43,0.6617,0,11.764136357276689,1
17134,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,57970.48,11,248.71,3,10,2193.49,0.7418,0,9.192185844646632,0
17135,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25552.78,5,163.37,3,216,2377.63,0.7655,1,9.679914026662916,0
17136,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8093.96,4,369.52,0,237,4615.46,0.0732,0,5.049443207385448,0
17137,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,23334.32,9,136.53,2,97,2893.67,0.1392,1,10.85616267730196,0
17138,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,18045.79,1,265.73,4,154,2631.21,0.0394,0,5.942476791577512,1
17139,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,52732.9,8,263.28,1,113,1334.41,0.7394,1,4.990864386402966,0
17140,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,35552.15,1,454.26,2,172,3650.38,0.8156,0,7.417199924279302,0
17141,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,87860.7,4,63.17,3,230,2649.07,0.3889,1,9.93386627246648,0
17142,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,72972.4,6,471.56,4,68,4769.48,0.1068,0,4.580722762857716,1
17143,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,71875.33,8,108.47,0,75,1856.58,0.7152,0,3.860461636301779,0
17144,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,37880.14,2,130.29,1,88,1853.95,0.8609,1,4.794640699733994,1
17145,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,659.33,2,386.86,1,72,1250.23,0.6582,0,4.920412619399621,0
17146,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,26252.92,13,140.92,2,82,3162.53,0.1359,0,10.126607863454174,0
17147,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,14195.1,14,374.69,3,224,4122.59,0.4283,1,2.673432844805581,0
17148,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,70700.92,1,377.82,2,3,2656.7,0.3729,0,6.5510807725998825,0
17149,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,43977.73,7,405.94,1,103,3229.73,0.891,0,9.112248136162332,1
17150,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,65191.95,7,377.89,3,184,3598.49,0.671,1,10.0057009525012,0
17151,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,18593.22,7,143.79,0,153,1080.86,0.138,0,7.757012601578458,0
17152,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9204.21,10,231.99,2,149,3881.76,0.3054,0,7.763830669073556,0
17153,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,62061.58,4,247.81,3,46,2817.54,0.5095,0,2.7159656088764184,0
17154,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,82434.29,13,385.03,3,159,2783.42,0.5653,1,5.61530756357027,0
17155,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2042.1,5,465.5,4,66,169.56,0.7435,0,5.06585027030453,1
17156,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,99890.27,12,298.85,3,223,2237.93,0.6428,0,7.432153669558389,0
17157,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,65089.12,7,414.39,0,204,4945.29,0.5916,0,6.369474205523191,0
17158,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,47380.12,12,129.65,3,216,3128.24,0.5444,0,7.662310950700888,0
17159,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,54110.83,10,466.0,1,30,2378.88,0.0433,0,12.8068156965047,0
17160,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,98227.36,12,478.88,3,29,4447.52,0.8471,1,5.597800063459075,0
17161,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,62967.72,1,194.81,4,115,2053.22,0.3323,0,6.899697587125,1
17162,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,71933.47,1,54.12,1,231,3964.89,0.7341,0,3.8432850627787047,0
17163,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,23519.66,10,230.06,3,6,2248.45,0.1271,1,5.930242436525128,0
17164,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,96429.63,7,46.31,1,190,4114.47,0.2249,0,8.622136556756123,0
17165,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,76386.97,7,74.79,4,140,2522.67,0.1254,1,7.4865804532187825,1
17166,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,69833.83,6,84.1,4,28,481.09,0.5613,0,11.677134830237788,1
17167,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,38233.43,9,358.75,2,92,4672.56,0.2049,0,2.104991701542771,0
17168,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,93158.69,6,265.37,1,109,2291.96,0.0546,0,4.87411572578911,0
17169,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,83832.95,9,388.49,3,178,3356.25,0.1887,0,5.786287984937994,0
17170,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,64373.1,1,218.2,0,14,4384.72,0.7031,0,12.911606590982762,0
17171,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,44910.33,4,171.93,0,187,4565.01,0.2902,0,4.831277211514129,0
17172,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,72798.67,1,117.92,3,21,915.86,0.0927,0,7.620407203881938,0
17173,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,78219.48,13,77.67,4,122,2934.83,0.0468,0,4.646667506893874,1
17174,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,58932.13,9,433.71,4,178,2118.02,0.1357,0,5.923229845465209,1
17175,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,61517.3,10,135.84,0,192,1891.87,0.6189,1,9.093652732007312,0
17176,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,6983.47,11,321.9,0,92,3167.07,0.7274,0,6.1679703472408685,0
17177,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1387.31,14,275.93,2,121,3458.14,0.0192,0,6.223265560144047,0
17178,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1512.67,13,479.75,3,216,644.71,0.454,1,9.422032097659637,0
17179,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,61510.17,4,216.88,4,122,3462.48,0.0221,0,2.2382308483122824,1
17180,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34561.81,7,391.94,3,233,929.93,0.8237,0,2.433148775944656,0
17181,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2301.04,9,394.0,3,111,2184.17,0.2986,1,2.8688418263961792,0
17182,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,63268.82,1,62.65,1,31,3201.86,0.3404,0,3.458827678186448,0
17183,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,31722.91,5,51.74,2,151,4010.64,0.1916,0,7.991384968653504,0
17184,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,39426.75,10,355.12,2,133,3631.66,0.1442,0,7.549599608598735,0
17185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,58531.89,7,62.89,1,213,4845.41,0.612,0,6.133672643578098,0
17186,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,61696.37,3,418.41,2,18,4987.11,0.1201,0,0.3423832242492545,0
17187,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,45030.69,3,233.6,2,223,2853.15,0.952,1,8.549640427951672,1
17188,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15731.43,2,242.86,3,114,3769.38,0.0263,0,9.665790710331397,0
17189,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,76383.95,1,215.35,0,139,3440.57,0.2835,0,6.911833841731622,0
17190,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,91922.51,2,302.7,2,160,113.8,0.4862,1,8.2612709146446,0
17191,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,19224.7,3,265.46,2,182,1277.49,0.1894,0,12.51709911617299,0
17192,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,38186.62,8,22.14,2,194,260.47,0.4655,0,6.393299922537095,0
17193,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,14939.8,4,284.56,1,173,3107.27,0.4647,0,13.957502878259987,0
17194,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,94406.66,6,199.78,3,109,1098.32,0.6543,1,7.9025469861600355,0
17195,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,48193.26,11,309.22,2,31,41.66,0.1156,0,11.520456372822634,0
17196,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,44218.33,5,495.77,3,1,2672.02,0.9064,0,8.790487609566215,1
17197,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,54292.2,6,448.75,1,97,2241.63,0.6341,0,8.045466348743766,0
17198,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,28088.73,10,185.27,3,99,3714.4,0.9171,0,3.1558983303141086,1
17199,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,43543.08,9,13.34,1,3,3569.56,0.4571,1,12.161215268240449,0
17200,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,28646.66,12,327.07,0,229,381.43,0.1557,1,0.168776119291018,0
17201,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,82412.53,5,261.44,2,59,2441.85,0.0414,1,9.610323538132354,0
17202,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,47978.32,7,247.01,4,31,4107.58,0.6612,0,9.87814791160779,1
17203,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,56898.51,7,171.72,3,123,2069.35,0.1575,0,3.5438290314795995,0
17204,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3871.48,2,347.38,4,31,1463.0,0.4854,0,6.803705127211809,1
17205,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,24862.78,9,439.21,4,218,3074.34,0.6331,0,7.550321777949869,1
17206,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,62286.07,4,326.55,0,31,3692.78,0.3539,1,12.037609644014903,0
17207,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,46928.36,11,272.41,0,67,2056.04,0.3183,0,8.582483616633471,0
17208,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,91234.13,13,214.93,2,38,2556.49,0.1987,0,6.1150085860065575,0
17209,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59306.16,4,131.49,4,219,3004.28,0.7789,1,7.73407982354432,1
17210,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,79810.54,9,358.74,4,203,2804.09,0.1635,0,5.951186457030913,1
17211,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,51917.51,11,241.52,2,94,1656.87,0.8389,0,9.986333375252718,0
17212,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,78110.91,12,55.98,4,50,701.42,0.2967,1,9.392407432480832,1
17213,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,19535.44,6,282.54,0,59,4603.78,0.2116,0,5.796664451873078,0
17214,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,7339.51,8,428.43,4,81,2018.0,0.1718,1,8.654924701864825,1
17215,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4871.13,3,498.88,0,99,3611.46,0.8767,0,4.223210838947572,1
17216,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,15327.81,2,493.05,1,183,3461.68,0.9478,0,6.054424867553883,1
17217,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,79267.36,13,337.92,1,207,2497.74,0.7514,0,7.760423209300389,0
17218,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,82625.29,12,265.48,0,102,1253.79,0.2391,1,2.9114049225816587,0
17219,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1315.69,6,60.46,0,140,4519.31,0.2668,1,2.5491577328146664,0
17220,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,72373.89,8,325.31,4,220,1166.67,0.7717,0,14.054746101647284,1
17221,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,83939.69,8,238.95,2,24,3441.84,0.7314,0,9.101390926333956,0
17222,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,82307.39,2,279.51,4,143,469.19,0.2515,0,8.212006492361526,1
17223,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,13643.49,3,107.06,2,23,4126.81,0.9172,0,9.78448532906466,1
17224,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,74737.08,1,180.55,4,188,1422.39,0.0868,1,9.075945128619797,1
17225,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,69865.42,4,292.4,3,182,2068.57,0.0277,0,4.016877714182454,0
17226,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,91707.9,6,366.59,0,19,3492.49,0.4303,0,7.729613602726227,0
17227,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,26862.9,12,85.06,3,79,2673.17,0.2508,1,10.273051702658808,0
17228,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,51314.2,2,116.57,4,79,1023.35,0.4703,1,8.745370171840817,1
17229,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,98540.37,11,282.42,0,118,223.38,0.4947,0,7.955002053369059,0
17230,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,12570.04,2,406.04,3,16,1613.12,0.7573,0,8.00705287514934,0
17231,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,22234.0,13,232.91,3,216,3525.03,0.9254,1,10.544011543072044,1
17232,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78275.23,5,469.64,4,12,1618.94,0.5261,1,8.083180595646082,1
17233,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,79882.97,14,329.63,0,230,4158.76,0.9429,0,0.0,1
17234,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,13545.11,3,152.73,4,27,4276.82,0.9252,0,13.510256574188215,1
17235,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,85837.94,11,230.83,0,216,4559.12,0.6061,1,4.423247063487014,0
17236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37715.96,5,32.61,4,216,4216.76,0.2234,1,6.282333916994102,1
17237,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6498.01,6,294.6,2,35,3256.25,0.2592,0,4.299501117987342,0
17238,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67603.15,1,46.27,4,74,686.03,0.4881,0,8.642491735687814,1
17239,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,31725.19,6,104.34,2,193,288.58,0.65,0,6.922202285356603,0
17240,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,65396.1,1,329.83,2,64,717.6,0.5442,1,12.134974058984048,0
17241,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,51371.09,14,209.13,0,191,3390.77,0.1481,0,2.978196967462738,0
17242,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,70846.03,1,78.69,2,122,1875.55,0.7338,0,12.52354258872973,0
17243,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,89827.69,13,353.28,3,105,1564.23,0.3571,1,7.597670242308935,0
