Transaction_Type_Bank Transfer,Transaction_Type_Online,Transaction_Type_POS,Device_Type_Mobile,Device_Type_Tablet,Location_Mumbai,Location_New York,Location_Sydney,Location_Tokyo,Merchant_Category_Electronics,Merchant_Category_Groceries,Merchant_Category_Restaurants,Merchant_Category_Travel,Card_Type_Discover,Card_Type_Mastercard,Card_Type_Visa,Authentication_Method_OTP,Authentication_Method_PIN,Authentication_Method_Password,Account_Balance,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Risk_Score,Is_Weekend,Timestamp_month,Timestamp_day,Timestamp_hour,Transaction_Amount_boxcox
1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0388615950598135,0,0,0.5384615384615385,0.3616326530612245,0.25,0.7058823529411764,0.2040410586277521,0.8357835783578357,0,0.9090909090909092,0.8333333333333334,0.7391304347826086,0.608209394302321
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8880035731565408,1,0,0.8461538461538463,0.5331836734693878,0.5,0.4747899159663865,0.5887336789554531,0.1663166316631663,0,0.6363636363636364,0.5,0.3043478260869565,0.2427693974883396
0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0.2224881921608853,0,0,0.3076923076923077,0.3016734693877551,0.5,0.9033613445378152,0.7143857206861238,0.2829282928292829,0,0.3636363636363636,0.8,0.1304347826086956,0.3742730314598
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.2492592273209788,0,0,0.6923076923076923,0.3326938775510204,0.75,0.0336134453781512,0.628656233998976,0.4974497449744974,0,0.5454545454545454,0.7,0.217391304347826,0.5305130642214071
0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0.7321967817067891,0,0,0.8461538461538463,0.1538163265306122,0.5,0.3907563025210084,0.5591537858422939,0.9518951895189518,0,1.0,0.9666666666666668,0.3478260869565217,0.0273362259139689
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0.679804087461127,0,0,0.4615384615384616,0.1496938775510204,1.0,0.6470588235294118,0.8410518273169483,0.5786578657865786,0,0.4545454545454545,0.7666666666666667,0.7826086956521738,0.3339729555335833
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.3824144857567217,0,1,0.8461538461538463,0.0243469387755102,1.0,0.8571428571428571,0.0882456477214541,0.7295729572957295,0,0.4545454545454545,0.7333333333333333,0.6086956521739131,0.1951612123847884
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0.5363861549832527,0,0,0.5384615384615385,0.7054693877551022,0.25,0.0504201680672268,0.7808419738863287,0.2621262126212621,1,0.4545454545454545,0.6666666666666666,0.6521739130434783,0.3811390198652471
0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.319774997271287,0,0,0.3076923076923077,0.6183877551020408,0.75,0.861344537815126,0.4616275441628263,0.069006900690069,0,0.8181818181818182,0.6666666666666666,0.7826086956521738,0.4197652933835955
0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.2726628398353083,0,0,1.0000000000000002,0.0198367346938775,0.5,0.5126050420168067,0.4597074212749615,0.5728572857285728,0,0.7272727272727273,0.9666666666666668,0.9565217391304348,0.4268274016987856
1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.2046757776530174,0,0,0.0,0.0586734693877551,1.0,0.0126050420168067,0.0530353942652329,0.5236523652365236,0,1.0,0.7666666666666667,0.4782608695652174,0.2180436527303798
1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.5132524991090224,0,0,0.0,0.4665510204081633,0.25,0.0924369747899159,0.3532506080389145,0.9346934693469344,0,0.6363636363636364,0.6,0.7826086956521738,0.46291428128878
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0709835205843445,0,1,0.9230769230769232,0.996530612244898,0.75,0.4873949579831932,0.5038882488479264,0.5742574257425742,0,0.1818181818181818,0.7666666666666667,0.3043478260869565,0.345639143656044
0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.6250281162956319,0,0,0.0,0.5295306122448981,0.5,0.2058823529411764,0.5178131400409627,0.1583158315831583,0,0.5454545454545454,0.5333333333333333,0.0869565217391304,0.6184784176718923
0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0.1214091294390831,0,0,0.6923076923076923,0.0768775510204081,0.25,0.819327731092437,0.3011572740655401,0.1754175417541754,1,0.0,0.0333333333333333,0.6956521739130435,0.6621343180279559
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.2592577740175478,0,0,0.0,0.0473469387755102,0.75,0.5756302521008403,0.6138852886584741,0.7082708270827083,0,0.0909090909090909,0.5666666666666667,0.8695652173913043,0.1958481294360209
1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0984331660325801,0,0,0.3076923076923077,0.7976122448979592,0.5,0.8697478991596639,0.3718898009472606,0.9055905590559056,0,0.0,0.9333333333333332,0.3043478260869565,0.1579573323026647
0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0418983559982335,0,0,0.9230769230769232,0.0962857142857142,0.5,0.7773109243697479,0.9551471294162828,0.1691169116911691,1,1.0,0.5666666666666667,0.0869565217391304,0.4384707256197218
0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.2303288948280689,0,0,1.0000000000000002,0.5333061224489796,1.0,0.1260504201680672,0.5801711309523809,0.9596959695969596,0,0.2727272727272727,0.6333333333333333,0.9565217391304348,0.3159240148271675
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1291914386558209,0,0,0.3846153846153846,0.8736734693877553,0.25,0.0168067226890756,0.3590769809267792,0.3984398439843984,0,0.0,0.0666666666666666,0.7391304347826086,0.4400992057469591
1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.0098557289804181,0,0,0.7692307692307694,0.931938775510204,0.0,0.7983193277310924,0.8605370743727598,0.7063706370637063,0,1.0,0.2333333333333333,0.5217391304347826,0.3762082429286271
0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.4418809284176701,0,0,1.0000000000000002,0.1576938775510204,0.5,0.8781512605042017,0.3965413786482334,0.77017701770177,0,0.0909090909090909,0.0333333333333333,0.5217391304347826,0.5320539468974121
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.7146108051401512,0,0,0.1538461538461538,0.0352857142857142,0.0,0.4579831932773109,0.3797843061955965,0.9883988398839882,1,0.0,0.9,0.6086956521739131,0.0753828555163481
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.9870066029826288,0,0,0.3846153846153846,0.7032040816326531,0.75,0.76890756302521,0.87092773937532,0.1495149514951495,1,0.7272727272727273,0.1,0.4782608695652174,0.2343790193838446
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.6258547705639922,0,0,0.7692307692307694,0.2487142857142857,0.25,0.953781512605042,0.5446428571428571,0.6708670867086708,1,0.8181818181818182,0.4,0.5217391304347826,0.8495930131744718
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.6157640607106954,0,0,0.8461538461538463,0.8558163265306123,0.0,0.634453781512605,0.6393249167946748,0.8248824882488247,1,0.0,0.7,0.8260869565217391,0.3959343550493004
0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.5576744371162841,0,0,0.4615384615384616,0.2271020408163265,1.0,0.8277310924369747,0.822608646953405,0.952095209520952,0,0.2727272727272727,0.3666666666666667,0.6956521739130435,0.2278400498300381
1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.8488908159062553,0,0,0.4615384615384616,0.264938775510204,0.5,0.7226890756302521,0.9057799699180746,0.5882588258825883,0,0.8181818181818182,0.1666666666666666,0.8260869565217391,0.2463669218969567
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2058434456517784,0,0,0.9230769230769232,0.5815714285714286,0.5,0.8487394957983193,0.2828581029185867,0.0591059105910591,0,0.1818181818181818,0.4,0.6521739130434783,0.4981658135167376
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.8301842077174632,0,0,0.8461538461538463,0.5682448979591836,0.5,0.4831932773109244,0.369681659626216,0.7529752975297529,0,0.4545454545454545,0.1,0.6086956521739131,0.4390740478830361
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.387477127556824,0,0,0.7692307692307694,0.9594285714285716,0.0,0.1680672268907563,0.9760184651817716,0.1054105410541054,0,0.4545454545454545,0.7333333333333333,0.0869565217391304,0.0926086417666488
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.6066696576977944,0,0,0.6923076923076923,0.6950612244897959,0.75,0.8571428571428571,0.2560463869687659,0.2968296829682968,0,0.7272727272727273,0.7333333333333333,0.9130434782608696,0.5149569815984223
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.6870146232878708,0,1,0.8461538461538463,0.8058979591836735,0.5,0.3487394957983193,0.7410074244751664,0.8499849984998499,1,0.5454545454545454,0.7666666666666667,0.0434782608695652,0.4513226891827787
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0080420143388585,1,0,0.3076923076923077,0.5873673469387756,0.0,0.8697478991596639,0.7935487871223758,0.6658665866586658,0,0.1818181818181818,1.0,0.6086956521739131,0.085679025661648
1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.9445012968170242,0,0,0.6153846153846154,0.8433061224489797,0.75,0.7142857142857143,0.6431631624423964,0.7838783878387838,0,1.0,0.4333333333333333,0.3043478260869565,0.3744699144130546
0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.7486039342109837,0,0,0.3076923076923077,0.6531632653061226,0.0,0.7899159663865546,0.0673503104198668,0.0735073507350735,0,0.7272727272727273,0.2,0.0869565217391304,0.4254118251705417
0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.7085045186078116,0,0,0.3846153846153846,0.6026530612244898,1.0,0.1596638655462184,0.4829209069380439,0.6095609560956096,0,0.7272727272727273,0.8666666666666667,0.6086956521739131,0.3955163612266951
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5709035185420812,0,0,0.1538461538461538,0.3613265306122449,0.0,0.4747899159663865,0.0708905369943676,0.7559755975597559,0,0.5454545454545454,0.8666666666666667,0.6956521739130435,0.1181692110593751
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.1506496748761224,0,0,0.6923076923076923,0.5307755102040816,0.75,0.2100840336134453,0.3793082757296467,0.6218621862186218,0,0.0909090909090909,0.1666666666666666,0.4782608695652174,0.4278031125825409
1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0.0479746920172635,0,0,0.2307692307692307,0.8409183673469388,0.0,0.8403361344537815,0.6172855062724014,0.98009800980098,0,0.0,0.1333333333333333,0.4347826086956521,0.0257853831340756
0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.8254087089258357,0,0,0.3076923076923077,0.2897551020408163,0.0,0.6638655462184874,0.0356722830261136,0.0461046104610461,1,1.0,0.5333333333333333,0.4782608695652174,0.424081648911446
1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0.8774758672231431,0,0,0.0,0.5202244897959184,0.75,0.1134453781512605,0.0672663050435227,0.2506250625062506,0,0.1818181818181818,0.6666666666666666,0.9130434782608696,0.3632410910799383
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.1931594032651687,0,0,0.0,0.0894285714285714,0.5,0.9495798319327732,0.4290534594214029,0.7072707270727072,1,0.8181818181818182,0.2666666666666666,0.8260869565217391,0.2642447192541242
0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.331415696440894,0,0,0.3846153846153846,0.9013061224489796,0.5,0.5252100840336135,0.3420458909370199,0.9410941094109412,0,0.1818181818181818,0.2,1.0,0.2883707465853455
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0645724021497634,0,1,0.2307692307692307,0.8807346938775511,1.0,0.2226890756302521,0.7377952188940091,0.0839083908390839,0,0.3636363636363636,0.1333333333333333,0.8260869565217391,0.5337003924691773
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0660433944745926,0,0,0.0,0.0299591836734693,0.0,0.2899159663865546,0.9251692108294932,0.0455045504550455,0,0.6363636363636364,0.1,0.2608695652173913,0.7414653885957445
0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.023017069983495,0,0,0.3076923076923077,0.0683673469387755,0.25,0.4033613445378151,0.5470630120327701,0.2812281228122812,0,0.9090909090909092,0.6333333333333333,0.7826086956521738,0.5516546381433817
0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.8657673271257376,0,0,0.0769230769230769,0.1151632653061224,0.5,0.6848739495798319,0.8150521633384537,0.0492049204920492,1,0.2727272727272727,0.7666666666666667,1.0,0.2936161135782724
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.1646133479186302,0,0,0.3846153846153846,0.8208775510204083,0.0,0.5672268907563025,0.8184603814644137,0.5237523752375237,0,0.2727272727272727,0.7333333333333333,0.7391304347826086,0.3164358721284949
0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0029179639359637,0,0,0.0769230769230769,0.8468367346938775,0.75,0.1596638655462184,0.2195740527393753,0.432043204320432,0,0.8181818181818182,0.4,0.9565217391304348,0.2465789473178323
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.837533641562307,0,0,0.6153846153846154,0.7724285714285715,0.75,0.7436974789915967,0.6712429595494112,0.1886188618861886,0,0.0,0.1666666666666666,0.3478260869565217,0.3184679810156527
0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.8919955343583644,0,0,0.3076923076923077,0.4593673469387755,0.25,0.5840336134453782,0.7047571044546851,0.5311531153115311,0,0.5454545454545454,0.0333333333333333,0.5652173913043478,0.7912830435195303
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.2091804152588418,0,0,0.7692307692307694,0.3698163265306122,0.25,0.726890756302521,0.8684575812852023,0.6457645764576457,0,0.1818181818181818,0.0333333333333333,0.5217391304347826,0.6529461561866073
0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.1163680962307982,0,0,0.1538461538461538,0.5179795918367347,0.25,0.8865546218487395,0.5959401401689709,0.3802380238023802,0,0.1818181818181818,0.3,0.217391304347826,0.1254864227880812
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.000635694619742,0,0,0.2307692307692307,0.1962244897959184,0.0,0.2352941176470588,0.081481214797747,0.7956795679567955,0,0.6363636363636364,0.7,0.3913043478260869,0.3698378054456678
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.3084802365809136,0,0,0.2307692307692307,0.7005510204081633,0.25,0.8991596638655462,0.499159946236559,0.8681868186818681,0,1.0,0.9333333333333332,0.6086956521739131,0.3928999779825939
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0658596711916063,0,0,1.0000000000000002,0.6107142857142858,0.5,0.8151260504201681,0.6894961277521762,0.0592059205920592,0,0.2727272727272727,0.7666666666666667,0.7391304347826086,0.191985788102429
0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.5984484428044695,0,0,0.4615384615384616,0.0705306122448979,0.25,0.5966386554621849,0.5773789522529442,0.0181018101810181,0,0.4545454545454545,0.7666666666666667,0.8695652173913043,0.7334824304312523
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0.609300780140518,0,0,0.5384615384615385,0.0463673469387755,0.0,0.8991596638655462,0.3246547779057859,0.2386238623862386,0,0.2727272727272727,0.6333333333333333,0.3043478260869565,0.1048572595058886
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.769392605600183,0,0,0.6153846153846154,0.0478775510204081,0.0,0.8445378151260504,0.6825676843317973,0.7884788478847884,0,0.0,0.0,0.0869565217391304,0.5606083685586248
0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0.006576851308566,0,1,1.0000000000000002,0.5144489795918368,0.25,0.76890756302521,0.2709513408858167,0.6601660166016601,1,0.6363636363636364,0.0666666666666666,0.0434782608695652,0.5415305450989593
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.8222077226896042,0,0,0.5384615384615385,0.7700204081632653,0.0,0.9159663865546218,0.7046130952380952,0.8181818181818181,0,0.7272727272727273,0.2,0.7826086956521738,0.2590709592633753
0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.623343550679585,0,0,0.6153846153846154,0.7117755102040816,0.0,0.4033613445378151,0.4472366231438812,0.9395939593959396,1,1.0,0.6333333333333333,0.7391304347826086,0.3883597790989673
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0.639907491105803,0,0,0.9230769230769232,0.8492244897959185,1.0,0.0966386554621848,0.1031706029185867,0.902090209020902,0,0.6363636363636364,0.9,0.8695652173913043,0.4790532953351883
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4628917160297358,0,0,0.6923076923076923,0.1701020408163265,0.0,0.3865546218487395,0.4782906105990783,0.935993599359936,0,0.0909090909090909,0.9,0.7826086956521738,0.6484798126752873
0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.5158441230560056,0,0,0.6153846153846154,0.1196938775510204,0.5,0.3571428571428571,0.0716605862775217,0.4148414841484148,0,0.3636363636363636,0.6666666666666666,0.7826086956521738,0.3183332614141825
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.34420949037292,0,0,0.4615384615384616,0.2008775510204082,0.0,0.1764705882352941,0.3194564452124936,0.1157115711571157,0,0.9090909090909092,0.8333333333333334,0.8695652173913043,0.378821989040438
1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.3408682995525715,0,0,0.6153846153846154,0.3132653061224489,0.75,0.5378151260504201,0.8873287890424987,0.2923292329232923,0,0.2727272727272727,0.9333333333333332,0.1739130434782608,0.2413492618365069
1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0.1623231387012291,0,0,0.1538461538461538,0.1296938775510204,0.0,0.134453781512605,0.9078781041986688,0.038003800380038,0,0.0909090909090909,0.7,0.9130434782608696,0.5201323169757188
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.8239164095244239,0,0,0.0,0.403469387755102,0.75,0.1554621848739495,0.1744231630824372,0.0286028602860286,1,0.8181818181818182,0.5666666666666667,0.2608695652173913,0.5216699338050226
1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.8088458740554783,0,0,0.6153846153846154,0.5296938775510205,0.25,0.592436974789916,0.177049331157194,0.8593859385938594,0,1.0,0.7666666666666667,0.5652173913043478,0.2726767330484882
0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.2606240400508716,0,0,0.7692307692307694,0.0564285714285714,0.75,0.3361344537815126,0.4090101766513057,0.4909490949094909,0,0.8181818181818182,0.3666666666666667,1.0,0.5593655685300156
0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0.1740424328420041,0,1,0.3846153846153846,0.7381632653061224,0.25,0.6176470588235294,0.6475614439324117,0.3428342834283428,0,0.9090909090909092,0.2666666666666666,0.5217391304347826,0.427971511765335
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.4865210629497475,0,1,0.1538461538461538,0.6167551020408163,0.5,0.4411764705882353,0.4528809843830005,0.401040104010401,0,0.3636363636363636,0.4,0.9130434782608696,0.1836499920206218
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.4699442578735175,0,0,0.9230769230769232,0.9730816326530612,0.0,0.2268907563025209,0.7568544386840759,0.0194019401940194,0,1.0,0.3,0.8695652173913043,0.4150354407212741
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.250896455045184,0,0,0.3076923076923077,0.1045102040816326,1.0,0.8277310924369747,0.9856290802611368,0.9096909690969096,1,1.0,0.5666666666666667,0.3043478260869565,0.3576962501432072
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0.2237944566625117,0,1,0.1538461538461538,0.8658979591836735,1.0,0.8235294117647058,0.8614491327444956,0.7243724372437244,0,0.1818181818181818,0.5,0.7391304347826086,0.6478178485879234
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0.8608644884000052,0,0,0.6153846153846154,0.4543673469387755,0.0,0.4579831932773109,0.6763492863543267,0.8904890489048903,0,0.2727272727272727,0.4,0.7391304347826086,0.6679432398551897
0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.7926448574667131,1,0,0.8461538461538463,0.4031428571428571,0.0,0.2100840336134453,0.6004284274193548,0.1825182518251825,0,0.9090909090909092,0.2666666666666666,0.2608695652173913,0.0953600248703658
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.0795943936659287,0,0,0.3076923076923077,0.5556530612244898,0.0,0.4831932773109244,0.0459809427803379,0.5900590059005899,0,0.3636363636363636,0.9666666666666668,0.4782608695652174,0.3615609267746835
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.7666784659628495,0,0,0.3846153846153846,0.7196938775510204,1.0,0.5672268907563025,0.9436803955453148,0.9196919691969196,0,0.3636363636363636,0.0666666666666666,0.4782608695652174,0.368648849163801
1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.5619233898031165,0,0,0.9230769230769232,0.5499795918367347,0.25,1.0,0.3712337589605734,0.1061106110611061,0,0.7272727272727273,0.4666666666666667,0.6956521739130435,0.5349219896359895
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.2472616888913545,0,0,0.4615384615384616,0.1517755102040816,0.0,0.9495798319327732,0.8630012320788529,0.4933493349334933,0,0.3636363636363636,0.0,0.5652173913043478,0.627615096770744
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2408295648954254,0,0,0.0,0.6727755102040818,0.0,0.7941176470588235,0.9528009792626728,0.7376737673767376,1,0.4545454545454545,0.9,0.9130434782608696,0.4985294423529475
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0.9327320516523736,0,0,0.0,0.3206734693877551,0.5,0.9579831932773109,0.51631104390681,0.4757475747574757,0,0.5454545454545454,0.3666666666666667,0.1739130434782608,0.5359428204732721
1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.3993136106188036,0,0,0.5384615384615385,0.2257755102040816,1.0,0.2815126050420168,0.964221710189452,0.9698969896989698,0,0.3636363636363636,0.3333333333333333,0.4782608695652174,0.2065937251177997
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.6639262952039177,0,0,0.6923076923076923,0.6418367346938776,1.0,0.1134453781512605,0.1377808179723502,0.3559355935593559,1,0.2727272727272727,0.3666666666666667,0.3913043478260869,0.2044695239705715
0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.1218580856234922,0,0,0.2307692307692307,0.8713673469387756,0.75,0.3445378151260504,0.5117127496159755,0.6901690169016901,1,0.9090909090909092,0.4,0.9565217391304348,0.428326564562956
0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.706518236746948,0,1,0.8461538461538463,0.8302857142857143,1.0,0.1764705882352941,0.9113763280849976,0.7227722772277226,0,0.2727272727272727,0.8,0.2608695652173913,0.2161565711767853
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.7314589739275754,0,0,0.1538461538461538,0.8298571428571428,1.0,0.5042016806722689,0.6457493279569892,0.3522352235223522,0,0.3636363636363636,0.1333333333333333,0.1739130434782608,0.128441533474807
0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.2863523350244317,0,0,0.3846153846153846,0.1744897959183673,0.0,0.2899159663865546,0.6431031586021505,0.3761376137613761,0,0.6363636363636364,0.1666666666666666,0.2608695652173913,0.5389679025782598
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.3431836350395276,0,0,0.3076923076923077,0.4536734693877551,0.5,0.1428571428571428,0.3146661386328724,0.1724172417241724,0,0.9090909090909092,0.4,1.0,0.3521994359711768
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.4607685462523364,0,0,0.0,0.3810816326530612,0.25,0.96218487394958,0.8561867959549411,0.9876987698769876,0,1.0,0.2333333333333333,0.0869565217391304,0.6099223756120806
1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5640982191907209,0,0,0.0769230769230769,0.6917551020408164,1.0,0.7521008403361344,0.8344034018177163,0.871087108710871,0,0.2727272727272727,0.1,0.9565217391304348,0.2312940586743512
0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.351399121143394,0,0,0.9230769230769232,0.5174897959183674,0.0,0.8109243697478992,0.4567252304147465,0.7927792779277927,0,0.2727272727272727,0.1333333333333333,0.6086956521739131,0.3324586935724592
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9224398291172456,0,0,0.3846153846153846,0.4584285714285714,1.0,0.7815126050420168,0.3197864663338453,0.0033003300330033,1,0.4545454545454545,0.4666666666666667,0.8260869565217391,0.514015990836141
0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0.6188640393433158,0,0,0.6153846153846154,0.9551020408163264,0.25,0.6428571428571428,0.9902433755760368,0.899189918991899,0,0.0909090909090909,0.2333333333333333,0.5217391304347826,0.2136442425367903
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0766002468806741,0,1,0.8461538461538463,0.2101224489795918,0.0,0.7605042016806722,0.1988727278545826,0.7757775777577758,0,0.5454545454545454,0.4666666666666667,0.217391304347826,0.4798743259562986
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.548566767433058,0,0,0.9230769230769232,0.2000408163265306,0.75,0.407563025210084,0.24100342421915,0.7898789878987899,0,0.0,0.6666666666666666,0.4347826086956521,0.5715784669086872
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.1711308007259682,0,1,0.4615384615384616,0.5806938775510205,0.5,0.5714285714285714,0.3955593157962109,0.42004200420042,1,0.6363636363636364,0.0333333333333333,1.0,0.1862157108284513
1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.8710709801034116,0,0,0.9230769230769232,0.089,0.5,0.8823529411764706,0.6885780689964158,0.3222322232223222,0,0.4545454545454545,0.8666666666666667,0.1304347826086956,0.3643354045426015
